Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-4007,02/08/2024 12:39,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,3500,EN,0.63559322,,,,,,0.671087533,5.00E-04,1,default,,,1.95E+16,6899.153474,no,no
ON-3992,02/08/2024 12:38,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,3500,MV,0.625162973,,,,,,0.672248011,5.00E-04,1,default,,,1.58E+16,5400.22108,no,no
ON-3988,02/08/2024 12:37,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,2500,CS,0.629074316,,,,0.661306366,,,5.00E-04,1,default,,,7.73E+15,2911.025601,no,no
ON-3987,02/08/2024 12:37,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,2500,EN,0.604302477,,,,0.661472149,,,5.00E-04,0,default,,,2.34E+15,978.1205201,yes,yes
ON-3983,02/08/2024 12:37,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,1500,EN,0.60821382,,0.641246684,,,,,5.00E-04,1,default,,,8.54E+15,3146.826001,no,no
ON-3979,02/08/2024 12:37,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,2000,MV,0.601694915,,,0.652354111,,,,5.00E-04,1,default,,,1.04E+16,3812.868489,no,no
ON-3976,02/08/2024 12:37,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,1000,MV,0.606910039,0.624005305,,,,,,5.00E-04,1,default,,,3.77E+15,1430.254678,no,no
ON-3974,02/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,1000,CS,0.601043025,0.613395225,,,,,,5.00E-04,1,default,,,2.42E+15,819.9511502,no,no
ON-3969,02/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,2000,EN,0.610821382,,,0.653846154,,,,5.00E-04,1,default,,,1.08E+16,4095.262035,no,no
ON-3968,02/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,3500,EN,0.633637549,,,,,,0.67821618,5.00E-04,1,default,,,1.76E+16,6320.099856,no,no
ON-3966,02/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,2000,CS,0.605606258,,,0.648872679,,,,5.00E-04,1,default,,,5.73E+15,2093.867489,no,no
ON-3964,02/08/2024 12:36,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,1500,CS,0.612125163,,0.62831565,,,,,5.00E-04,1,default,,,3.23E+15,1096.584929,no,no
ON-3962,02/08/2024 12:35,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,3500,CS,0.631681877,,,,,,0.67556366,5.00E-04,1,default,,,1.00E+16,4627.866423,no,no
ON-3958,02/08/2024 12:35,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,1500,EN,0.60756193,,0.644893899,,,,,5.00E-04,0,default,,,1.82E+15,707.1403124,yes,yes
ON-3953,02/08/2024 12:35,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,2000,EN,0.583441982,,,0.650364721,,,,5.00E-04,0,default,,,1.38E+15,570.7758291,yes,yes
ON-3952,02/08/2024 12:35,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2000,EN,0.618644068,,,0.656830239,,,,5.00E-04,1,default,,,6.67E+15,2462.844158,yes,no
ON-3951,02/08/2024 12:34,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2500,EN,0.593872229,,,,0.657990716,,,5.00E-04,0,default,,,2.36E+15,889.4527838,yes,no
ON-3948,02/08/2024 12:34,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,2500,CS,0.639504563,,,,0.661306366,,,5.00E-04,1,default,,,7.19E+15,2555.977298,no,no
ON-3946,02/08/2024 12:34,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,1000,MV,0.611473272,0.625165782,,,,,,5.00E-04,1,default,,,3.28E+15,1232.96235,no,no
ON-3944,02/08/2024 12:34,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,3500,EN,0.573663625,,,,,,0.672082228,5.00E-04,0,default,,,2.50E+15,965.1308124,yes,no
ON-3943,02/08/2024 12:34,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2000,EN,0.598435463,,,0.653017241,,,,5.00E-04,0,default,,,1.47E+15,571.4554114,yes,no
ON-3941,02/08/2024 12:34,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1500,EN,0.59452412,,0.633786472,,,,,5.00E-04,0,default,,,1.25E+15,617.1807244,yes,no
ON-3935,02/08/2024 12:33,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,3500,EN,0.574967405,,,,,,0.670092838,5.00E-04,0,default,,,3.08E+15,2133.667953,yes,yes
ON-3926,02/08/2024 12:32,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,3500,MV,0.63559322,,,,,,0.672745358,5.00E-04,1,default,,,1.75E+16,5927.24841,no,no
ON-3916,02/08/2024 12:32,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,1500,EN,0.612777053,,0.644893899,,,,,5.00E-04,1,default,,,8.96E+15,3315.267318,no,no
ON-3915,02/08/2024 12:32,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,1000,EN,0.590612777,0.620689655,,,,,,5.00E-04,0,default,,,1.24E+15,455.2212346,yes,yes
ON-3911,02/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,2500,EN,0.631681877,,,,0.660477454,,,5.00E-04,1,default,,,1.54E+16,5467.601283,no,no
ON-3909,02/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,3000,EN,0.617340287,,,,,0.673076923,,5.00E-04,1,default,,,1.25E+16,4534.291248,no,no
ON-3908,02/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,1500,CS,0.601043025,,0.631962865,,,,,5.00E-04,1,default,,,3.55E+15,1300.135232,no,no
ON-3906,02/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,2500,CS,0.609517601,,,,0.652354111,,,5.00E-04,1,default,,,8.23E+15,2956.16309,no,no
ON-3904,02/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,3000,EN,0.604954368,,,,,0.665782493,,5.00E-04,0,default,,,2.69E+15,1190.853662,yes,no
ON-3903,02/08/2024 12:31,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,3500,EN,0.60756193,,,,,,0.668435013,5.00E-04,0,default,,,3.43E+15,1363.099264,yes,yes
ON-3900,02/08/2024 12:30,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,3000,EN,0.625814863,,,,,0.665948276,,5.00E-04,0,default,,,2.66E+15,1100.269562,yes,yes
ON-3894,02/08/2024 12:30,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,2000,EN,0.580182529,,,0.648209549,,,,5.00E-04,0,default,,,1.59E+15,664.7346349,yes,yes
ON-3890,02/08/2024 12:30,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,3000,EN,0.587353325,,,,,0.664290451,,5.00E-04,0,default,,,2.31E+15,817.2425232,yes,no
ON-3887,02/08/2024 12:29,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,3500,CS,0.632333768,,,,,,0.674403183,5.00E-04,1,default,,,1.32E+16,4545.405773,no,no
ON-3884,02/08/2024 12:29,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,1500,CS,0.593220339,,0.623342175,,,,,5.00E-04,1,default,,,2.38E+15,791.9074903,no,no
ON-3881,02/08/2024 12:29,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1000,EN,0.592568449,0.623342175,,,,,,5.00E-04,0,default,,,1.27E+15,504.7137969,yes,no
ON-3880,02/08/2024 12:29,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,1500,EN,0.619947849,,0.653680371,,,,,5.00E-04,1,default,,,7.13E+15,2736.756948,no,no
ON-3879,02/08/2024 12:29,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,2000,EN,0.625162973,,,0.665450928,,,,5.00E-04,1,default,,,1.22E+16,4633.016125,no,no
ON-3875,02/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,1000,EN,0.569100391,0.612566313,,,,,,5.00E-04,0,default,,,1.22E+15,459.6153221,yes,no
ON-3874,02/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,3000,EN,0.631681877,,,,,0.664124668,,5.00E-04,1,default,,,1.32E+16,4845.995296,no,no
ON-3873,02/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,2500,EN,0.616688396,,,,0.662135279,,,5.00E-04,1,default,,,8.08E+15,2929.15616,yes,no
ON-3872,02/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,1000,EN,0.589960887,0.614224138,,,,,,5.00E-04,1,default,,,1.93E+15,907.2241495,yes,no
ON-3871,02/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,1500,MV,0.612125163,,0.644728117,,,,,5.00E-04,1,default,,,5.22E+15,1908.007688,no,no
ON-3868,02/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,2500,EN,0.616036506,,,,0.661637931,,,5.00E-04,1,default,,,9.20E+15,3517.690039,yes,no
ON-3867,02/08/2024 12:28,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,3000,EN,0.59517601,,,,,0.659814324,,5.00E-04,0,default,,,2.53E+15,1037.999231,yes,yes
ON-3861,02/08/2024 12:27,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",2,1000,3500,EN,0.619947849,,,,,,0.671584881,5.00E-04,1,default,,,1.16E+16,4145.96702,yes,no
ON-3858,02/08/2024 12:27,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,2000,EN,0.588005215,,,0.649867374,,,,5.00E-04,0,default,,,1.40E+15,703.4393902,yes,no
ON-3857,02/08/2024 12:27,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,3500,EN,0.632333768,,,,,,0.667440318,5.00E-04,1,default,,,1.89E+16,6752.902978,no,no
ON-3856,02/08/2024 12:27,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",1,1000,3000,EN,0.590612777,,,,,0.662135279,,5.00E-04,1,default,,,7.84E+15,2837.524414,yes,no
ON-3855,02/08/2024 12:27,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,3000,CS,0.619295958,,,,,0.666445623,,5.00E-04,1,default,,,1.02E+16,3945.485951,no,no
ON-3854,02/08/2024 12:27,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,3000,MV,0.625162973,,,,,0.668932361,,5.00E-04,1,default,,,1.46E+16,5159.601197,no,no
ON-3848,02/08/2024 12:26,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,2000,MV,0.638852673,,,0.660145889,,,,5.00E-04,1,default,,,9.80E+15,3505.335717,no,no
ON-3847,02/08/2024 12:26,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,3500,CS,0.629074316,,,,,,0.673574271,5.00E-04,1,default,,,1.28E+16,5578.012905,no,no
ON-3844,02/08/2024 12:26,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,2000,EN,0.627118644,,,0.654177719,,,,5.00E-04,1,default,,,1.34E+16,4986.598599,no,no
ON-3842,02/08/2024 12:25,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,2000,CS,0.619295958,,,0.654509284,,,,5.00E-04,1,default,,,5.79E+15,2124.306182,no,no
ON-3841,02/08/2024 12:25,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,2000,MV,0.627770535,,,0.655669761,,,,5.00E-04,1,default,,,9.39E+15,3303.267519,no,no
ON-3839,02/08/2024 12:25,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",0,1000,3000,MV,0.639504563,,,,,0.669098143,,5.00E-04,1,default,,,1.44E+16,4780.29543,no,no
ON-3837,02/08/2024 12:25,shriram,"[""BATCH_INC_LINEAR""]","[""BP_default_eff""]",0,1000,1500,EN,0.588657106,,0.638262599,,,,,5.00E-04,0,default,,,1.45E+15,588.8183243,yes,no
ON-3835,02/08/2024 12:25,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",2,1000,2500,EN,0.617992177,,,,0.669098143,,,5.00E-04,1,default,,,1.07E+16,3911.915053,no,no
ON-3833,02/08/2024 12:25,shriram,"[""BATCH_INC_LINEAR""]","[""Not_inc_eff""]",1,1000,1000,MV,0.612125163,0.629310345,,,,,,5.00E-04,1,default,,,1.85E+15,717.0805485,no,no
ON-3720,31/07/2024 13:45,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,3000,BT,0.591916558,,,,,0.680371353,,5.00E-04,0,default,,,3.65E+15,2460.027296,yes,yes
ON-3711,31/07/2024 13:44,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,2000,BT,0.602346806,,,0.645888594,,,,5.00E-04,0,default,,,1.99E+15,818.4333053,yes,yes
ON-3700,31/07/2024 13:42,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,2500,BT,0.601694915,,,,0.660643236,,,5.00E-04,0,default,,,2.23E+15,1552.319867,yes,yes
ON-3692,31/07/2024 13:41,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,3500,BT,0.599087353,,,,,,0.688992042,5.00E-04,0,default,,,3.03E+15,1253.909103,yes,yes
ON-3689,31/07/2024 13:41,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1000,b1,0.580182529,0.590683024,,,,,,5.00E-04,0,default,,,1.19E+15,427.1354356,yes,yes
ON-3687,31/07/2024 13:41,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,3500,BT,0.616036506,,,,,,0.690981432,5.00E-04,0,default,,,3.66E+15,1427.571295,yes,yes
ON-3683,31/07/2024 13:41,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,3500,b1,0.612125163,,,,,,0.668600796,5.00E-04,0,default,,,2.93E+15,1152.015288,yes,yes
ON-3669,31/07/2024 13:39,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,2000,b1,0.578226858,,,0.621187003,,,,5.00E-04,0,default,,,1.50E+15,592.1635742,yes,yes
ON-3668,31/07/2024 13:39,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,2000,b1,0.59517601,,,0.631299735,,,,5.00E-04,0,default,,,2.66E+15,968.6476643,yes,yes
ON-3667,31/07/2024 13:39,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,1500,b1,0.584093872,,0.616047745,,,,,5.00E-04,0,default,,,2.00E+15,692.7827942,yes,yes
ON-3665,31/07/2024 13:38,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,2500,b1,0.599739244,,,,0.637102122,,,5.00E-04,0,default,,,2.77E+15,1023.736679,yes,yes
ON-3660,31/07/2024 13:38,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,2500,b1,0.60756193,,,,0.645225464,,,5.00E-04,0,default,,,2.18E+15,861.6645303,yes,yes
ON-3659,31/07/2024 13:38,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,3000,b1,0.599739244,,,,,0.645722812,,5.00E-04,0,default,,,2.40E+15,899.5311413,yes,yes
ON-3656,31/07/2024 13:38,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,3000,BT,0.604954368,,,,,0.676724138,,5.00E-04,0,default,,,3.09E+15,1310.774013,yes,yes
ON-3651,31/07/2024 13:37,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,2500,BT,0.598435463,,,,0.665285146,,,5.00E-04,0,default,,,2.09E+15,826.617976,yes,yes
ON-3647,31/07/2024 13:37,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,1000,b1,0.589308996,0.609748011,,,,,,5.00E-04,0,default,,,7.77E+14,287.4536493,yes,yes
ON-3640,31/07/2024 13:36,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,3000,b1,0.600391134,,,,,0.650364721,,5.00E-04,0,default,,,2.07E+15,826.0537591,yes,yes
ON-3631,31/07/2024 13:35,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,2000,BT,0.597783572,,,0.648043767,,,,5.00E-04,0,default,,,1.42E+15,547.9924757,yes,yes
ON-3627,31/07/2024 13:34,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,3500,b1,0.596479791,,,,,,0.652851459,5.00E-04,0,default,,,2.84E+15,1142.765152,yes,yes
ON-3619,31/07/2024 13:33,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,1500,BT,0.612125163,,0.639588859,,,,,5.00E-04,0,default,,,1.88E+15,774.586165,yes,yes
ON-3613,31/07/2024 13:33,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,3500,b1,0.598435463,,,,,,0.663958886,5.00E-04,0,default,,,2.90E+15,1109.889282,yes,yes
ON-3611,31/07/2024 13:33,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,1500,BT,0.588657106,,0.638594164,,,,,5.00E-04,0,default,,,1.26E+15,467.1892834,yes,yes
ON-3610,31/07/2024 13:32,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,1000,BT,0.580182529,0.608090186,,,,,,5.00E-04,0,default,,,8.69E+14,339.1426725,yes,yes
ON-3609,31/07/2024 13:32,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,3000,BT,0.612125163,,,,,0.681200265,,5.00E-04,0,default,,,2.27E+15,951.1346984,yes,yes
ON-3606,31/07/2024 13:32,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",1,1000,2500,b1,0.588657106,,,,0.634118037,,,5.00E-04,0,default,,,1.85E+15,730.223748,yes,yes
ON-3604,31/07/2024 13:32,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,3000,b1,0.612777053,,,,,0.651690981,,5.00E-04,0,default,,,3.22E+15,1258.357816,yes,yes
ON-3603,31/07/2024 13:32,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,2000,b1,0.591916558,,,0.630636605,,,,5.00E-04,0,default,,,2.27E+15,846.7639112,yes,yes
ON-3599,31/07/2024 13:31,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1500,BT,0.592568449,,0.63096817,,,,,5.00E-04,0,default,,,1.32E+15,534.228003,yes,yes
ON-3598,31/07/2024 13:31,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1000,BT,0.595827901,0.61372679,,,,,,5.00E-04,0,default,,,1.19E+15,471.4244025,yes,yes
ON-3596,31/07/2024 13:31,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,1000,b1,0.558670143,0.585709549,,,,,,5.00E-04,0,default,,,6.76E+14,259.2394459,yes,yes
ON-3594,31/07/2024 13:31,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,2000,BT,0.602346806,,,0.655669761,,,,5.00E-04,0,default,,,1.71E+15,636.2636151,yes,yes
ON-3589,31/07/2024 13:30,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,1000,BT,0.565189048,0.610411141,,,,,,5.00E-04,0,default,,,9.37E+14,327.150718,yes,yes
ON-3588,31/07/2024 13:30,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,2500,BT,0.604954368,,,,0.666611406,,,5.00E-04,0,default,,,2.17E+15,943.4568532,yes,yes
ON-3586,31/07/2024 13:30,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,3500,BT,0.611473272,,,,,,0.690484085,5.00E-04,0,default,,,2.78E+15,1102.658031,yes,yes
ON-3585,31/07/2024 13:30,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",0,1000,1500,b1,0.612125163,,0.618037135,,,,,5.00E-04,0,default,,,1.49E+15,538.7522643,yes,yes
ON-3579,31/07/2024 13:29,shriram,"[""BATCH_INC_LINEAR""]","[""ewc""]",2,1000,1500,b1,0.573663625,,0.610245358,,,,,5.00E-04,0,default,,,1.04E+15,411.4792445,yes,yes
ON-3462,26/07/2024 06:36,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,2500,b1,0.614080834,,,,0.651359416,,,5.00E-04,1,default,,,5.46E+15,1923.960352,no,no
ON-3458,26/07/2024 06:36,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,2500,b1,0.613428944,,,,0.654840849,,,5.00E-04,1,default,,,7.49E+15,2693.209153,no,no
ON-3454,26/07/2024 06:35,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,3500,BT,0.637548892,,,,,,0.688494695,5.00E-04,1,default,,,1.98E+16,7254.906542,no,no
ON-3440,26/07/2024 06:34,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,1500,BT,0.606910039,,0.649867374,,,,,5.00E-04,1,default,,,3.89E+15,1410.095665,no,no
ON-3439,26/07/2024 06:34,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,1500,BT,0.589960887,,0.636107427,,,,,5.00E-04,1,default,,,3.48E+15,1228.514429,no,no
ON-3433,26/07/2024 06:34,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,1500,b1,0.597131682,,0.624834218,,,,,5.00E-04,1,default,,,2.74E+15,1011.210911,no,no
ON-3428,26/07/2024 06:34,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,2500,BT,0.626466754,,,,0.673740053,,,5.00E-04,1,default,,,1.14E+16,4289.807165,no,no
ON-3416,26/07/2024 06:33,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,2500,BT,0.62190352,,,,0.676724138,,,5.00E-04,1,default,,,9.07E+15,3445.611352,no,no
ON-3408,26/07/2024 06:32,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,3500,b1,0.627118644,,,,,,0.674900531,5.00E-04,1,default,,,1.32E+16,4871.887868,no,no
ON-3407,26/07/2024 06:32,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,1500,BT,0.624511082,,0.643401857,,,,,5.00E-04,1,default,,,4.98E+15,1833.950231,no,no
ON-3390,26/07/2024 06:31,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,1500,b1,0.60756193,,0.642407162,,,,,5.00E-04,1,default,,,3.78E+15,1225.570548,no,no
ON-3387,26/07/2024 06:31,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",2,1000,2500,BT,0.618644068,,,,0.678381963,,,5.00E-04,1,default,,,9.26E+15,3572.599959,no,no
ON-3385,26/07/2024 06:31,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,1500,b1,0.595827901,,0.615550398,,,,,5.00E-04,1,default,,,2.88E+15,1158.573149,no,no
ON-3380,26/07/2024 06:30,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,3500,b1,0.614732725,,,,,,0.666279841,5.00E-04,1,default,,,8.39E+15,3303.578588,no,no
ON-3378,26/07/2024 06:30,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,2500,b1,0.614732725,,,,0.654840849,,,5.00E-04,1,default,,,7.98E+15,2780.576061,no,no
ON-3369,26/07/2024 06:30,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,3500,b1,0.620599739,,,,,,0.665782493,5.00E-04,1,default,,,1.21E+16,4309.233382,no,no
ON-3366,26/07/2024 06:29,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",1,1000,3500,BT,0.633637549,,,,,,0.693633952,5.00E-04,1,default,,,1.70E+16,6118.708002,no,no
ON-3360,26/07/2024 06:29,shriram,"[""BATCH_INC_LINEAR"",""Not_inc_eff""]","[""Not_inc_eff""]",0,1000,3500,BT,0.625814863,,,,,,0.69015252,5.00E-04,1,default,,,2.03E+16,8251.39454,no,no
ON-3338,25/07/2024 23:21,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,3500,b1,0.615384615,,,,,,0.658322281,5.00E-04,1,default,,,6.44E+15,2502.138115,yes,no
ON-3336,25/07/2024 23:21,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,3500,BT,0.62190352,,,,,,0.69015252,5.00E-04,0,default,,,2.72E+15,1168.709821,yes,no
ON-3334,25/07/2024 23:21,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",0,1000,1500,b1,0.595827901,,0.63030504,,,,,5.00E-04,1,default,,,2.00E+15,718.7489786,yes,no
ON-3331,25/07/2024 23:20,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,1500,b1,0.59452412,,0.618037135,,,,,5.00E-04,1,default,,,2.74E+15,1061.011834,yes,no
ON-3330,25/07/2024 23:20,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",1,1000,3500,BT,0.632333768,,,,,,0.69214191,5.00E-04,1,default,,,1.18E+16,4452.876408,yes,no
ON-3326,25/07/2024 23:20,shriram,"[""BATCH_INC_LINEAR"",""BP_default_eff""]","[""BP_default_eff""]",2,1000,3500,b1,0.601694915,,,,,,0.665450928,5.00E-04,0,default,,,4.00E+15,1509.347982,yes,no
