Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-5093,10-08-2024 22:48,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,2500,b1,0.6251629726205997,,,,0.6555039787798409,,,5.0E-4,0.5,random,,,4.25591676E15,1894.002234697342,yes,no
ON-5087,10-08-2024 22:47,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,1500,b1,0.5723598435462842,,0.6115716180371353,,,,,5.0E-4,0.5,random,,,1.57259829E15,543.8702957630157,yes,no
ON-5086,10-08-2024 22:47,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,3500,b1,0.6342894393741851,,,,,,0.6767241379310345,5.0E-4,0.5,random,,,6.92182464E15,2433.2652628421783,yes,no
ON-5085,10-08-2024 22:47,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,3000,b1,0.6166883963494133,,,,,0.6589854111405835,,5.0E-4,0.75,random,,,9.27485223E15,4056.166431427002,yes,no
ON-5082,10-08-2024 22:46,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,2000,b1,0.6043024771838331,,,0.6425729442970822,,,,5.0E-4,0.5,random,,,3.83856345E15,1366.4607725143433,yes,no
ON-5206,10-08-2024 23:14,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,3500,BT,0.6284224250325945,,,,,,0.6901525198938993,5.0E-4,0.25,random,,,6.17331177E15,2264.9179124832153,yes,no
ON-5200,10-08-2024 23:13,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",1,1000,3000,BT,0.6277705345501956,,,,,0.6845159151193634,,5.0E-4,0.5,random,,,8.5740468E15,3241.9657275676727,yes,no
ON-5199,10-08-2024 23:13,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,1000,BT,0.5801825293350718,0.6009615384615384,,,,,,5.0E-4,0.25,random,,,9.5883957E14,346.1649830341339,yes,no
ON-5194,10-08-2024 23:12,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,2000,BT,0.6069100391134289,,,0.648209549,,,,5.0E-4,0.75,random,,,3.37505859E15,1312.3058195114136,yes,no
ON-5192,10-08-2024 23:12,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,2500,BT,0.6147327249022164,,,,0.6681034482758621,,,5.0E-4,0.25,random,,,3.16140483E15,1157.3323392868042,yes,no
ON-5191,10-08-2024 23:12,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,2500,BT,0.6095176010430248,,,,0.6734084880636605,,,5.0E-4,0.5,random,,,6.95397504E15,2634.3066821098328,yes,no
