"Id","Creation Time","Owner","Tags","Group Tags","args/seed","args/retrain_freq","args/budget","args/strategy","test/test_gold_acc (last)","online/1000-gold_0 (average)","online/1500-gold_0 (average)","online/2000-gold_0 (average)","online/2500-gold_0 (average)","online/3000-gold_0 (average)","online/3500-gold_0 (average)","args/learning_rate","args/buffer_percent","args/buffer_policy_parameter","train/total_flops","train/total_time_elapsed","train/total_flops (last)","train/total_time_elapsed (last)","args/incremental","args/ewc"
"ON-4957","2024-08-10 00:23:48","shriram","[""RT_POLARITY""]","[]","1","100","1500","BT","0.882794186591655",,"0.889016393442623",,,,,"5.0E-4","1.0","default",,,,,"yes","no"
"ON-4956","2024-08-10 00:23:37","shriram","[""RT_POLARITY""]","[]","1","100","2000","BT","0.882794186591655",,,"0.8981604120676968",,,,"5.0E-4","0.0","default",,,,,"yes","no"
"ON-4955","2024-08-10 00:23:23","shriram","[""RT_POLARITY""]","[]","1","100","1500","BT","0.8846694796061885",,"0.888836160873176",,,,,"5.0E-4","1.0","default",,,"5.245311351E16","19945.820564746857","no","no"
"ON-4954","2024-08-10 00:23:12","shriram","[""RT_POLARITY""]","[]","0","100","1000","BT","0.8752930145335208","0.8811246885751572",,,,,,"5.0E-4","1.0","default",,,"2.04572487E16","9278.203050374985","no","no"
"ON-4952","2024-08-10 00:22:56","shriram","[""RT_POLARITY""]","[]","1","100","2000","BT","0.8809188935771214",,,"0.8896060906984442",,,,"5.0E-4","1.0","default",,,,,"yes","no"
"ON-4949","2024-08-10 00:22:28","shriram","[""RT_POLARITY""]","[]","2","100","1500","BT","0.8781059540553211",,"0.8885635018495684",,,,,"5.0E-4","1.0","default",,,,,"yes","no"
"ON-4944","2024-08-10 00:21:43","shriram","[""RT_POLARITY""]","[]","0","100","2000","BT","0.8799812470698547",,,"0.8935714285714286",,,,"5.0E-4","0.0","default",,,,,"yes","yes"
"ON-4943","2024-08-10 00:21:32","shriram","[""RT_POLARITY""]","[]","1","100","2500","BT","0.8879512423816222",,,,"0.8878688524590164",,,"5.0E-4","1.0","default",,,,,"yes","no"
"ON-4942","2024-08-10 00:21:21","shriram","[""RT_POLARITY""]","[]","2","100","1000","BT","0.8734177215189873","0.8844884488448845",,,,,,"5.0E-4","1.0","default",,,,,"yes","no"
"ON-4940","2024-08-10 00:21:00","shriram","[""RT_POLARITY""]","[]","1","100","1000","BT","0.8823253633380216","0.882785621070115",,,,,,"5.0E-4","1.0","default",,,"1.928901144E16","7291.160358428955","no","no"
