Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-5211,11/08/2024 12:31,shriram,"[""OPENBOOK""]","[""random""]",1,1000,1500,b1,0.65,,0.705182858,,,,,5.00E-04,0.5,random,,,2.43E+15,731.2624521,yes,no
ON-5208,11/08/2024 12:30,shriram,"[""OPENBOOK""]","[""random""]",0,1000,3500,BT,0.644,,,,,,0.776082567,5.00E-04,0.5,random,,,1.17E+16,3542.006815,yes,no
ON-5207,11/08/2024 12:30,shriram,"[""OPENBOOK""]","[""random""]",1,1000,1000,BT,0.648,0.733004263,,,,,,5.00E-04,0.5,random,,,3.22E+15,1001.347387,yes,no
ON-4520,04/08/2024 12:51,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",2,1000,3500,CS,0.664,,,,,,0.769800314,5.00E-04,1,default,,,1.04E+16,3309.294061,yes,no
ON-4516,04/08/2024 12:51,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",0,1000,1500,MV,0.628,,0.731882432,,,,,5.00E-04,0,default,,,3.35E+15,1068.722224,yes,no
ON-4513,04/08/2024 12:50,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",1,1000,2500,CS,0.674,,,,0.738164685,,,5.00E-04,1,default,,,1.14E+16,3689.979131,no,no
ON-4510,04/08/2024 12:50,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",1,1000,2000,MV,0.672,,,0.770249046,,,,5.00E-04,1,default,,,1.50E+16,5546.566236,no,no
ON-4507,04/08/2024 12:50,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",2,1000,2500,CS,0.654,,,,0.740408346,,,5.00E-04,1,default,,,7.42E+15,2223.718437,yes,no
ON-4505,04/08/2024 12:50,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",2,1000,1000,CS,0.642,0.686111734,,,,,,5.00E-04,1,default,,,6.23E+15,1889.343202,no,no
ON-4501,04/08/2024 12:49,shriram,"[""OPENBOOK""]","[""ewc""]",2,1000,3500,MV,0.666,,,,,,0.778999327,5.00E-04,0,default,,,5.11E+15,1910.742343,yes,yes
ON-4500,04/08/2024 12:49,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",1,1000,1000,CS,0.65,0.700022437,,,,,,5.00E-04,1,default,,,2.63E+15,752.4119227,yes,no
ON-4494,04/08/2024 12:49,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",0,1000,3000,MV,0.67,,,,,0.77473637,,5.00E-04,0,default,,,4.40E+15,1412.568972,yes,no
ON-4493,04/08/2024 12:49,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",2,1000,2000,MV,0.664,,,0.760152569,,,,5.00E-04,1,default,,,8.42E+15,2583.56207,yes,no
ON-4492,04/08/2024 12:49,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",0,1000,2000,CS,0.606,,,0.72088849,,,,5.00E-04,0,default,,,3.05E+15,1068.860778,yes,no
ON-4489,04/08/2024 12:48,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",0,1000,3000,CS,0.642,,,,,0.757684541,,5.00E-04,1,default,,,8.80E+15,2720.070747,yes,no
ON-4487,04/08/2024 12:48,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",0,1000,3000,CS,0.648,,,,,0.761498766,,5.00E-04,1,default,,,1.28E+16,4897.496187,no,no
ON-4486,04/08/2024 12:48,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",2,1000,2000,CS,0.674,,,0.716625533,,,,5.00E-04,1,default,,,1.40E+16,5418.981244,no,no
ON-4483,04/08/2024 12:48,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",2,1000,1500,MV,0.67,,0.748261162,,,,,5.00E-04,1,default,,,1.08E+16,3668.015255,no,no
ON-4479,04/08/2024 12:47,shriram,"[""OPENBOOK""]","[""ewc""]",0,1000,1500,CS,0.638,,0.70742652,,,,,5.00E-04,0,default,,,2.38E+15,774.8621876,yes,yes
ON-4475,04/08/2024 12:47,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",2,1000,1000,MV,0.624,0.707202154,,,,,,5.00E-04,0,default,,,1.52E+15,483.83706,yes,no
ON-4468,04/08/2024 12:46,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",1,1000,1500,CS,0.648,,0.716176801,,,,,5.00E-04,1,default,,,5.25E+15,1699.423565,no,no
ON-4463,04/08/2024 12:46,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",2,1000,2000,MV,0.622,,,0.765312991,,,,5.00E-04,0,default,,,2.90E+15,904.320519,yes,no
ON-4461,04/08/2024 12:46,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",2,1000,1500,CS,0.652,,0.701368634,,,,,5.00E-04,1,default,,,4.65E+15,1422.528712,yes,no
ON-4453,04/08/2024 12:44,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",2,1000,1000,CS,0.658,0.692842719,,,,,,5.00E-04,0,default,,,2.02E+15,699.3476131,yes,no
ON-4450,04/08/2024 12:43,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",0,1000,3500,MV,0.65,,,,,,0.781242989,5.00E-04,1,default,,,1.20E+16,3803.102589,yes,no
ON-4448,04/08/2024 12:43,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",0,1000,1500,MV,0.658,,0.740632713,,,,,5.00E-04,1,default,,,1.01E+16,3112.168506,no,no
ON-4447,04/08/2024 12:43,shriram,"[""OPENBOOK""]","[""ewc""]",0,1000,2000,CS,0.606,,,0.721337222,,,,5.00E-04,0,default,,,3.05E+15,1050.006176,yes,yes
ON-4446,04/08/2024 12:43,shriram,"[""OPENBOOK""]","[""ewc""]",1,1000,1000,CS,0.632,0.698227507,,,,,,5.00E-04,0,default,,,1.76E+15,601.4866798,yes,yes
ON-4439,04/08/2024 12:42,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",0,1000,1000,MV,0.64,0.705407225,,,,,,5.00E-04,1,default,,,2.24E+15,741.8232472,yes,no
ON-4434,04/08/2024 12:42,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",1,1000,2000,MV,0.668,,,0.762844963,,,,5.00E-04,1,default,,,9.59E+15,2929.099633,yes,no
ON-4433,04/08/2024 12:42,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",2,1000,1500,CS,0.652,,0.704958492,,,,,5.00E-04,0,default,,,2.85E+15,748.3160181,yes,no
ON-4432,04/08/2024 12:42,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",1,1000,2500,CS,0.636,,,,0.734799192,,,5.00E-04,0,default,,,2.87E+15,879.1429017,yes,no
ON-4430,04/08/2024 12:42,shriram,"[""OPENBOOK""]","[""ewc""]",1,1000,2000,MV,0.672,,,0.761723132,,,,5.00E-04,0,default,,,3.10E+15,1264.035271,yes,yes
ON-4428,04/08/2024 12:42,shriram,"[""OPENBOOK""]","[""ewc""]",0,1000,1000,MV,0.64,0.69979807,,,,,,5.00E-04,0,default,,,1.57E+15,469.7318642,yes,yes
ON-4426,04/08/2024 12:41,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",1,1000,3000,MV,0.684,,,,,0.783711016,,5.00E-04,1,default,,,2.09E+16,7199.771203,no,no
ON-4424,04/08/2024 12:41,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",0,1000,1500,MV,0.64,,0.7314337,,,,,5.00E-04,1,default,,,5.97E+15,1833.114964,yes,no
ON-4422,04/08/2024 12:41,shriram,"[""OPENBOOK""]","[""Not_inc_eff""]",2,1000,2500,CS,0.674,,,,0.741530177,,,5.00E-04,1,default,,,1.44E+16,4598.319725,no,no
ON-4421,04/08/2024 12:41,shriram,"[""OPENBOOK""]","[""ewc""]",2,1000,1000,CS,0.658,0.692842719,,,,,,5.00E-04,0,default,,,2.02E+15,607.0879817,yes,yes
ON-4419,04/08/2024 12:41,shriram,"[""OPENBOOK""]","[""BP_default_eff""]",0,1000,2000,CS,0.65,,,0.724029616,,,,5.00E-04,1,default,,,6.76E+15,2067.144883,yes,no
